revenue_rank,creator_id,creator_name,campaigns_observed,brands_observed,followers,avg_views,creator_power_score,mean_predicted_revenue,median_predicted_revenue,mean_actual_revenue,total_actual_revenue,mean_expected_orders,mean_expected_roi_pct,median_absolute_percentage_error
1308,tampham1386,tampham1386,2,2,90800.0,200050.0,49.00644876282705,22986285.171684053,22986285.171684053,19088468.445,38176936.89,132.5,254.41408855019463,67.59107520756731
1309,lachi.riviu1,lachi.riviu1,1,1,1415.0,61766.0,42.452277409996974,22907519.729722157,22907519.729722157,16285601.67,16285601.67,198.0,701.7631905402754,40.66118153878534
1310,phuonganhh854,phuonganhh854,1,1,24600.0,23796.6,45.10521128703082,22883634.021552317,22883634.021552317,14537340.12,14537340.12,122.0,700.927190754331,57.412799264906496
1311,thanhthao_mebone,thanhthao_mebone,1,1,12100.0,0.0,25.248171079554748,22847295.578298915,22847295.578298915,1902141.28,1902141.28,13.0,699.655345240462,1101.1355738149437
1312,huonghi9,huonghi9,1,1,6065.0,26313.875,43.12075210688591,22644496.13796357,22644496.13796357,60380365.8,60380365.8,133.0,692.5573648287249,62.496921245939895
1313,bachduyen6688,bachduyen6688,1,1,15600.0,1209.4857142857145,38.8548952023458,22636252.214337584,22636252.214337584,23931940.34,23931940.34,119.0,692.2688275018154,5.414053801132016
1314,vannhai.204,vannhai.204,1,1,4061.0,11445.53846153846,40.949341212116956,22624699.427366473,22624699.427366473,22502877.1,22502877.1,38.0,691.8644799578266,0.5413633413412335
1315,ngoccqdmsjq,ngoccqdmsjq,1,1,4871.0,612.9444444444445,35.786174254369726,22615547.2654115,22615547.2654115,46893391.08,46893391.08,42.0,691.5441542894024,51.7724209221094
1316,cam.tu.0911,cam.tu.0911,1,1,310400.0,56031.0,50.63111806519222,22611664.882007826,22611664.882007826,14333569.94,14333569.94,139.0,1.9856019162724021,57.753197400645796
1317,elizabethvn_2,elizabethvn_2,1,1,93800.0,145487.0,50.55095240797123,22581500.80083888,22581500.80083888,13632242.38,13632242.38,151.0,237.0373253856549,65.64773550364998
1318,stylefashions1221,stylefashions1221,2,2,37800.0,692.0714285714286,33.746666627195125,22514718.98318493,22514718.98318493,1732195.5999999999,3464391.1999999997,13.5,688.0151644114726,851.6015919419117
1319,nabatii102,nabatii102,1,1,57400.0,67100.5,48.34880262121873,22500241.91583672,22500241.91583672,49784806.16,49784806.16,120.0,448.78638819113957,54.80500246696808
1320,phucmypham,phucmypham,1,1,10600.0,8807.0,41.94952219281801,22453024.558491312,22453024.558491312,48370290.66,48370290.66,229.0,685.8558595471958,53.580960022928025
1321,_meomeo007,_meomeo007,3,3,301200.0,48392.0,50.31165022251083,22418252.85527834,17160809.763415616,47509452.623333335,142528357.87,132.0,4.201706498637691,82.44956342881218
1322,lamdepmoingay9999,lamdepmoingay9999,1,1,45300.0,104750.0,48.810586437639515,22347930.434276063,22347930.434276063,33403804.09,33403804.09,82.0,590.6645167325936,33.097648477209525
1323,h.ling20,h.ling20,1,1,1103.0,103384.5,43.024954438555454,22310677.44818586,22310677.44818586,27615694.0,27615694.0,37.0,680.8737106865051,19.210151125711846
1324,uyenvuive99,uyenvuive99,1,1,6462.0,1169.6470588235295,37.42575696462767,22305895.66602764,22305895.66602764,42130958.26,42130958.26,131.0,680.7063483109673,47.055807445981316
1325,.mebanhbao20,.mebanhbao20,1,1,179100.0,53580.666666666664,49.69494311258121,22244896.0833342,22244896.0833342,30875455.35,30875455.35,44.0,73.88528485018357,27.952816140947377
1326,bchngcl504,bchngcl504,1,1,23600.0,0.0,26.284275158660346,22194934.776575536,22194934.776575536,20103598.68,20103598.68,13.0,676.8227171801436,10.402794692952634
1327,linh.tran.1985,linh.tran.1985,1,1,24300.0,1108.6296296296296,39.38037291449808,22177376.50523186,22177376.50523186,42823229.09,42823229.09,76.0,676.2081776831151,48.211807057747826
1328,nguyenhuongly.official,nguyenhuongly.official,1,1,4700000.0,0.0,34.495587770037076,22120087.724541128,22120087.724541128,7403649.97,7403649.97,200.0,-92.25796929641061,198.77273796266638
1329,herilamreview,herilamreview,3,3,5953.0,109561.5,45.746677700580705,22079044.82120089,16439611.594993655,137120132.99,411360398.97,78.66666666666667,672.7665687420312,80.39759691659452
1330,lizkimcuong1511,lizkimcuong1511,4,4,901500.0,11271.277777777777,49.278147291270514,22028372.06204956,21785603.212544728,12077544.7675,48310179.07,115.5,-65.79065902732182,155.6127452517204
1331,meow.unboxinh,meow.unboxinh,1,1,6799.0,6465.7692307692305,40.6857155825977,22006548.67114346,22006548.67114346,9200382.26,9200382.26,27.0,670.2292034900211,139.19167757648648
1332,cocam2509,cocam2509,1,1,33000.0,134930.0,48.79045638347546,21957528.137176566,21957528.137176566,48260024.39,48260024.39,135.0,668.5134848011797,54.50162237852826
1333,thuphuongg.27,thuphuongg.27,1,1,167200.0,66190.0,49.98165785629664,21882751.41966476,21882751.41966476,6260893.96,6260893.96,116.0,83.22877982972882,249.51480666292514
1334,quynh_mexaxi,quynh_mexaxi,1,1,24700.0,5501.892857142857,42.38603719896951,21865954.064039215,21865954.064039215,27643503.66,27643503.66,44.0,665.3083922413724,20.900207394191018
1335,honglily_09,honglily_09,2,2,37400.0,36908.16666666667,46.56987111831214,21846488.96666328,21846488.96666328,20027949.515,40055899.03,87.5,664.6271138332147,9.057771360460988
1336,khanh.khanh.offcia,khanh.khanh.offcia,1,1,1698.0,3012.2608695652175,37.11322884929939,21845317.198862992,21845317.198862992,13271496.92,13271496.92,197.0,664.5861019602046,64.60326465466257
1337,trinh_my_pham,trinh_my_pham,1,1,1490.0,1111.1315789473683,35.055470267849344,21745089.44298625,21745089.44298625,32972313.06,32972313.06,79.0,661.0781305045186,34.050458020896116
1338,kimisayhi,kimisayhi,1,1,125500.0,30934.5,48.12093698442748,21682256.647931874,21682256.647931874,20177348.81,20177348.81,31.0,141.87377933947906,7.458402251469405
1339,haoreview34,haoreview34,1,1,99800.0,141840.0,50.59987011264984,21622181.678063545,21622181.678063545,14985721.05,14985721.05,27.0,203.3171778485868,44.2852272901713
1340,myshopuht,myshopuht,1,1,16900.0,119894.0,47.532643895736875,21621711.549765203,21621711.549765203,15918403.6,15918403.6,127.0,656.7599042417821,35.828391420890995
1341,smoothskiner11,smoothskiner11,1,1,9092.0,143119.0,46.9007649567145,21595108.173542622,21595108.173542622,14308275.06,14308275.06,115.0,655.8287860739918,50.927404477382346
1342,k.phng,k.phng,1,1,226400.0,88683.0,50.99628309044788,21569161.561975382,21569161.561975382,64723257.03,64723257.03,216.0,33.37820753871702,66.67478963245341
1343,conchu661,conchu661,1,1,34000.0,66048.0,47.50713496030306,21546504.688761137,21546504.688761137,36149869.0,36149869.0,127.0,654.1276641066397,40.396728163078166
1344,tittsu00,tittsu00,2,2,54800.0,68777.25,47.9058562918146,21532174.443307605,21532174.443307605,25871030.205000002,51742060.410000004,135.0,450.0920478217271,98.75011390989329
1345,nhieunguyen.68,nhieunguyen.68,1,1,6035.0,446.7603305785124,35.530966400068486,21433801.62037289,21433801.62037289,23858465.0,23858465.0,43.0,650.1830567130512,10.162696466965116
1346,phuongnguyen.26789,phuongnguyen.26789,1,1,1141.0,543.078947368421,33.31116798988678,21427991.19340621,21427991.19340621,4048790.44,4048790.44,194.0,649.9796917692172,429.24426469961253
1347,lyxinhnhat,lyxinhnhat,1,1,398100.0,124514.0,52.50330667853332,21425509.75144603,21425509.75144603,25596481.15,25596481.15,173.0,-24.652816749499017,16.295096869414678
1348,quynhtrang280794,quynhtrang280794,1,1,102500.0,58452.5,48.99131188190226,21411257.607780468,21411257.607780468,16261625.62,16261625.62,173.0,192.44644537456247,31.66738743171526
1349,duksun___,duksun___,1,1,1200000.0,45986.0,52.36075106043575,21398296.998404566,21398296.998404566,21522088.57,21522088.57,114.0,-75.035320168528,0.5751838219269725
1350,ds.lanphuong,ds.lanphuong,1,1,1619.0,985.9818181818182,34.96197364928227,21334750.874421824,21334750.874421824,3192766.38,3192766.38,126.0,646.7162806047637,568.2214836658931
1351,hanhvu996,hanhvu996,1,1,308600.0,45757.0,50.245087027513726,21330029.97838482,21330029.97838482,85435597.65,85435597.65,98.0,-3.2338238180857286,75.03379087278519
1352,reviewhottrend_xh,reviewhottrend_xh,2,2,4854.0,7816.49090909091,40.51299308107153,21306508.478030887,21306508.478030887,19768922.155,39537844.31,32.5,645.7277967310811,6.6033349647700845
1353,anhfmax3,anhfmax3,1,1,1508.0,334.62,32.844190241381355,21281989.55767014,21281989.55767014,36625323.06,36625323.06,73.0,644.8696345184547,41.89269123222271
1354,camtoxinhdep,camtoxinhdep,1,1,23400.0,7403.0,42.85450256948049,21152770.043009907,21152770.043009907,12522522.02,12522522.02,31.0,640.3469515053467,68.9178107191694
1355,makeupcoguuu,makeupcoguuu,1,1,15300.0,666.8958333333334,37.717988984920055,21112462.506619334,21112462.506619334,63465653.63,63465653.63,24.0,638.9361877316767,66.73403439645732
1356,hinthor03,hinthor03,2,2,734100.0,76818.5,52.53879609425428,21100490.63537718,21100490.63537718,32786828.785000004,65573657.57000001,32.5,-59.75931495773321,28.63097200579219
1357,fm.scent,fm.scent,1,1,1437.0,22175.333333333332,40.569618535073275,21041117.432058085,21041117.432058085,6715958.43,6715958.43,190.0,636.439110122033,213.30029289740682
1358,senabeautyafff,senabeautyafff,1,1,1067.0,2576.3333333333335,36.102294942632916,20856940.26890515,20856940.26890515,7193445.27,7193445.27,12.0,629.9929094116802,189.94368464702524
1359,muoivungchay.healthyfood,muoivungchay.healthyfood,4,4,30100.0,24012.709821428572,45.43474983190156,20841165.318650097,22291033.66395475,17999512.5225,71998050.09,100.25,629.4407861527534,249.56088918073243
1360,duongtaplamvo,duongtaplamvo,1,1,1988.0,7739.277777777777,39.1136044868701,20819356.814439338,20819356.814439338,21404934.55,21404934.55,128.0,628.6774885053768,2.735713740178958
1361,guthoitrang7,guthoitrang7,1,1,2020.0,438.8709677419355,33.800797494503456,20813184.173733752,20813184.173733752,59269647.73,59269647.73,30.0,628.4614460806813,64.88390774895913
1362,nguyenttnguyen,nguyenttnguyen,1,1,383000.0,48962.0,50.70610045861008,20785703.039442074,20785703.039442074,18183269.81,18183269.81,76.0,-24.02092883754856,14.312240079124003
1363,hai_jney,hai_jney,1,1,58400.0,36134.75,47.22361205110877,20780278.952568516,20780278.952568516,23931635.27,23931635.27,111.0,398.15737215061506,13.168161230427625
1364,plynn99,plynn99,1,1,278800.0,84873.0,51.23746617072484,20774452.03372139,20774452.03372139,26915864.22,26915864.22,168.0,4.319343067467522,22.817072251817923
1365,ngoctudayyyy,ngoctudayyyy,1,1,138100.0,59713.5,49.49342565301701,20774220.535457734,20774220.535457734,18097365.11,18097365.11,111.0,110.60035300246798,14.791409739413355
1366,shopanhdao.205,shopanhdao.205,1,1,1647.0,5687.583333333333,38.248674198458694,20769667.68523263,20769667.68523263,13262755.88,13262755.88,35.0,626.938368983142,56.60144749066007
1367,tetotetuilahnguyendayy,tetotetuilahnguyendayy,1,1,224800.0,9292.5,46.78671430949052,20758420.118864078,20758420.118864078,18147383.67,18147383.67,23.0,29.278417110363474,14.387949780223478
1368,maithao_makeup,maithao_makeup,2,2,27400.0,8649.659090909092,43.329000563221214,20741185.79621115,20741185.79621115,20702891.155,41405782.31,84.5,625.9415028673902,35.30939458184442
1369,cupidthne315,cupidthne315,1,1,159400.0,58742.5,49.68539079611881,20702045.130225822,20702045.130225822,18488493.28,18488493.28,110.0,81.82473765568476,11.972591907315342
1370,thichlareview_9431,thichlareview_9431,1,1,1718.0,123900.0,44.04868664014096,20662457.700213913,20662457.700213913,19104638.64,19104638.64,7.0,623.1860195074869,8.154140413586553
1371,siuu2203,siuu2203,1,1,87500.0,6038.214285714285,44.520914827989635,20636571.721949376,20636571.721949376,25027773.35,25027773.35,30.0,230.18514755119003,17.545314825422235
1372,beautyinyourway,beautyinyourway,1,1,24400.0,92609.0,47.62165603014132,20610993.697223842,20610993.697223842,14213721.61,14213721.61,110.0,621.3847794028345,45.007720446157265
1373,synaeshy,synaeshy,1,1,342600.0,45532.5,50.39804451804848,20604670.064749457,20604670.064749457,10961214.64,10961214.64,163.0,-15.801114738326797,87.97798183385865
1374,congoffficial,congoffficial,2,2,17100.0,2100.6666666666665,40.024159736008926,20588612.26506096,20588612.26506096,15406488.614999998,30812977.229999997,144.0,620.6014292771337,32.38870084483685
1375,muoibienn,muoibienn,2,2,125900.0,188514.5,51.032495584846885,20510639.495657705,20510639.495657705,29764981.845,59529963.69,229.0,128.07700789452565,62.897117939247096
1376,kieumy240800,kieumy240800,1,1,43000.0,18479.6,45.500730150135645,20462052.188831262,20462052.188831262,18171158.25,18171158.25,109.0,566.2063503340411,12.607308281139767
1377,sunni_review01,sunni_review01,1,1,1543.0,12844.333333333334,39.663601309277176,20459189.792485986,20459189.792485986,40216720.69,40216720.69,209.0,616.0716427370095,49.12765277360563
1378,unofficiallykyky,unofficiallykyky,1,1,454400.0,5447.96,46.88457937855475,20384322.912952483,20384322.912952483,36044003.83,36044003.83,35.0,-37.19618820833302,43.44600835940904
1379,minhtuannee,minhtuannee,1,1,174100.0,84400.0,50.496732049335236,20345023.16419621,20345023.16419621,17279242.94,17279242.94,107.0,63.60156478963065,17.742561030258948
1380,_ngg.k_,_ngg.k_,1,1,11500.0,79788.0,46.17762083896904,20313466.452302475,20313466.452302475,12764902.37,12764902.37,7.0,610.9713258305866,59.1353060407502
1381,xmai26704,xmai26704,4,4,19000.0,5708.333333333333,42.047662677100014,20272616.120130192,10186987.1400574,16099630.600000001,64398522.400000006,124.25,609.5415642045566,98.19465027799214
1382,lynsyouth.me,lynsyouth.me,1,1,170300.0,57194.0,49.73826240755646,20231084.236350257,20231084.236350257,13846723.54,13846723.54,29.0,66.31543118549828,46.10737462842606
1383,bsngocvandalieutaohinh,bsngocvandalieutaohinh,1,1,55500.0,104520.0,49.12147026944173,20219807.169003565,20219807.169003565,18558655.26,18558655.26,119.0,410.0491898487386,8.950820443245643
1384,ciaramakeup2003,ciaramakeup2003,1,1,1300000.0,49520.0,52.62270559774315,20191097.105195273,20191097.105195273,28420051.08,28420051.08,233.0,-78.25574157902048,28.954747307247718
1385,user911.vt,user911.vt,1,1,76400.0,93980.0,49.419334701882796,20164005.627015054,20164005.627015054,11497197.64,11497197.64,135.0,269.49748531179415,75.38191704091687
1386,codaiduong.official1,codaiduong.official1,1,1,66700.0,50944.75,48.069030353040546,20128453.26168131,20128453.26168131,12622767.19,12622767.19,135.0,322.4862753576287,59.461494921869914
1387,nariviu01,nariviu01,1,1,892.0,1610.611111111111,34.95082281031234,20077948.051252957,20077948.051252957,13913211.67,13913211.67,107.0,602.7281817938534,44.308507104405734
1388,tolakaiii,tolakaiii,1,1,207800.0,46017.5,49.6422613654108,20073966.794938922,20073966.794938922,38725425.33,38725425.33,34.0,35.24327965791381,48.16334068928115
1389,lekhaidang196,lekhaidang196,1,1,13900.0,19329.2,43.83284381916644,20042653.564127933,20042653.564127933,12038094.7,12038094.7,25.0,601.4928747444776,66.49356948594145
1390,thuongthichdi,thuongthichdi,1,1,145800.0,7471.5,45.709236488989156,20024455.123972148,20024455.123972148,23294256.55,23294256.55,105.0,92.27871861152954,14.036942621497198
1391,sauzippy_26006,sauzippy_26006,1,1,127700.0,290223.0,52.3147888593338,20003729.664755914,20003729.664755914,1250962.76,1250962.76,143.0,119.30478880703429,1499.0667591700262
1392,kim.chi.japan.1,kim.chi.japan.1,1,1,9538.0,5423.111111111111,40.88344198484227,19985757.02965433,19985757.02965433,5446882.08,5446882.08,180.0,599.5014960379016,266.9210520095256
1393,camnhistore6,camnhistore6,1,1,1698.0,596.8809523809524,34.10284880714859,19974632.696896773,19974632.696896773,49482366.87,49482366.87,40.0,599.1121443913871,59.632826882808374
1394,gocngam.nghi,gocngam.nghi,1,1,76800.0,68827.5,48.8476980040987,19959471.732739788,19959471.732739788,51171862.74,51171862.74,106.0,263.8445367947357,60.99522146740639
1395,25trangtrang,25trangtrang,1,1,1035.0,1089.2777777777778,34.4538249040362,19955812.26544691,19955812.26544691,13990711.88,13990711.88,40.0,598.4534292906417,42.63614629913248
1396,inriviu1,inriviu1,1,1,1226.0,6876.2,38.14430416809492,19946592.341373645,19946592.341373645,10168414.03,10168414.03,123.0,598.1307319480775,96.16227547899764
1397,chohapbia.meonauche,chohapbia.meonauche,3,3,419.0,29735.8,39.206674949316486,19940008.244427472,16388166.837308697,21405088.113333333,64215264.339999996,63.0,597.9002885549615,28.284863956500388
1398,anhocgioihihi,anhocgioihihi,1,1,9645.0,4693.060606060606,40.6316867974417,19887742.10740115,19887742.10740115,12407038.42,12407038.42,158.0,596.0709737590403,60.294031775885735
1399,huematmun,huematmun,2,2,19100.0,2695.540272263188,40.65960850891142,19853885.870805465,19853885.870805465,40786599.125,81573198.25,98.5,594.8860054781911,123.4071345935802
1400,itsme.hanabae,itsme.hanabae,2,2,2886.0,3985.408974358975,37.97249793738128,19838041.69012949,19838041.69012949,13504342.655000001,27008685.310000002,17.5,594.331459154532,65.07777792593305
1401,cu0ngca0,cu0ngca0,1,1,1600000.0,62576.0,53.38030190409037,19825271.93429573,19825271.93429573,23982698.69,23982698.69,29.0,-82.65288705749124,17.335108152102094
1402,thaotrinh116133,thaotrinh116133,2,2,235900.0,83692.0,50.42648956698916,19801946.32922004,19801946.32922004,39270128.98,78540257.96,53.5,17.51896931287859,45.89483597227575
1403,ann_nguyen9512,ann_nguyen9512,1,1,5388.0,5399.714285714285,39.98970086494337,19799757.183107458,19799757.183107458,14704246.38,14704246.38,157.0,592.991501408761,34.65332851085876
1404,dsnga_skincare,dsnga_skincare,1,1,33000.0,2794.4545454545455,41.574773696553486,19799016.669998426,19799016.669998426,32132799.24,32132799.24,104.0,592.9655834499448,38.38377876101146
1405,truongdonkho,truongdonkho,2,2,20700.0,4982.59375,34.649197794646156,19743640.391163703,19743640.391163703,30244265.025,60488530.05,148.5,591.0274136907295,34.71940607985853
1406,lamkynam85,lamkynam85,1,1,12800.0,0.0,25.33539478129804,19720877.024123102,19720877.024123102,97084748.38,97084748.38,12.0,590.2306958443086,79.68694635028203
1407,phanhuynhmyquyenn,phanhuynhmyquyenn,1,1,79000.0,18836.4,46.479729803260845,19699280.37203218,19699280.37203218,21876168.34,21876168.34,56.0,249.10117114993736,9.95095637469308
